ticker,year,sector,current_ratio,quick_ratio,cash_ratio,operating_cashflow,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,asset_turnover,receivables_turnover,gross_margin,profit_margin,operating_margin,return_on_equity,return_on_assets,eps,p/e,result
AIZ,2018,Financial Services,0.5954517500931131,0.5954517500931131,0.09971762912404397,0.06121211596261617,0.127562585795824,6.8335899750438065,0.8717104074850083,-6.693490054249548,0.18192327143992487,4.678938505313281,0.12281572676727562,0.04748312152501986,0.09187599285146943,0.06771801270818953,0.008638284806011127,4.405309538811479,19.03856356678693,0.516983874414589
AIZ,2019,Financial Services,0.5882183641258936,0.5882183641258936,0.07844211308142233,0.030484634667161822,0.12434137354493749,7.037521285549314,0.8750550629969359,-5.134596211365903,0.24151786474824347,5.871723566652861,0.08309316995505754,0.02529273060722707,0.051895443277776655,0.04912802646258636,0.006108646289910025,6.715025615734151,18.70777211198742,0.04039916419253422
AIZ,2020,Financial Services,0.9087220511639953,0.9087220511639953,0.09716986561537798,0.03815717533308394,0.13411424802939423,6.453776986840257,0.8655434475394906,-9.97979797979798,0.31683258486951604,7.2828268245145455,0.07012657475046834,0.05150214592274678,0.04896470378336588,0.121669086311057,0.01631755801903087,7.75404682966897,17.188402555780854,0.16464254707974962
T,2017,Communication Services,0.819824080204294,0.8764462940193575,0.15399287493300545,0.6798764147671742,0.30750283874231826,2.14334489989052,0.6590846411202048,-3.2373501577287067,0.3053592792162218,6.761255001052853,0.5720478865870218,-0.03223998106461699,0.15980466657531175,-0.0320152406400574,-0.009844777379836085,280.4761904761905,0.10220150453732657,-0.21423418366033714
T,2018,Communication Services,0.7946626808492113,0.8362235347041836,,0.7062442861081685,0.3339339350226313,1.8984534879302577,0.6339580436819905,-3.2938731892662076,0.30952618327294085,6.614347691354199,0.5683665581297289,0.08142027220126964,0.16245988427932254,0.07546913761189007,0.02520170609550292,30.6973058637084,0.7324140180431202,0.4574952434407522
T,2019,Communication Services,0.7983079788885439,0.8413225706302391,,0.6768394908413536,0.3461204368033933,1.8359597803236478,0.635463201119083,-3.9736081437727786,0.3406754358256998,6.212899465093951,0.5040868024702941,0.10690258453693023,0.17449901486260508,0.10522084426554547,0.03641908457801243,18.661744966442953,1.7534877245077887,-0.22269981090767785
T,2020,Communication Services,0.9724409932546167,0.9997788398923687,,0.4670164272813279,0.31718520953755597,2.1445964461419416,0.6802342731430295,-3.8087301587301585,0.3867623514682603,9.38425394744031,0.48169538891476477,0.17146017699115043,0.1397007452258966,0.2090713540298592,0.06631434123626145,-156.84848484848484,-0.16403934318094388,-0.08302066668006887
ATO,2018,Utilities,0.8086689237983054,0.863847673525897,0.0332510529561825,-0.3088721795943715,0.4032344991208477,1.4799465377596674,0.5967655008791523,-10.601048423773847,0.15888621059407318,9.084098470115201,0.5442879033081199,0.21362643979578538,0.2843032970785859,0.08417507821344147,0.03394229550185525,0.968765060047421,88.2375946899627,0.2531136007000737
ATO,2019,Utilities,0.6023228497918587,0.7541363060630035,0.026595058032901287,1.326684142786116,0.44216347748998763,1.261606964185874,0.5578365225100124,-9.717901366100811,0.18893430263053035,12.584175719334764,0.5281744598614401,0.2072620619687868,0.282892143213566,0.08856207066700848,0.0391589131398385,0.7942937019492118,134.88856314296237,-0.14535737012795968
ATO,2020,Utilities,0.37871328879481414,0.4912066741632491,0.020298650615160736,0.801006250826829,0.43016059928099387,1.3247131459075587,0.5698394007190062,-7.261776196523611,0.21104259479567752,12.235437240589667,0.5007566098349708,0.18127655622538005,0.26552202179475864,0.08893672471485019,0.03825707480142874,0.8430348767776896,109.01304868223502,-0.05345520376957451
ATO,2021,Utilities,0.2500366815638199,0.34080749567523055,0.007190630823687779,0.587250689378429,0.40169912897765175,1.4894253630697674,0.5983008710223483,-6.7715994974026215,0.28696013124664355,13.452654020016187,0.3970379957094518,0.17698188402607198,0.21193429767952363,0.1264298102852629,0.05078674466839986,1.605100625821466,54.20681037326068,0.2471557186160628
